,phi_loss,phi_std,avg_pred_loss,avg_pred_std,before_loss,before_std,folder,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/alpha,config/phi_first_out,config/phi_second_out,config/discrim_hidden,config/dim_a,config/gamma,config/SN,config/K_shot,logdir
190,1.65496102372575,0.3159174763493486,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202407_41_30_cmd_residual,1717936581,,True,1,9a37c1bf,2024-06-09_08-36-21,3291.2866809368134,3291.2866809368134,1448493,CICSUNIX-US-003,172.31.105.37,3291.2866809368134,1,0.0018694336500616874,0.08453963571841146,256,128,30,10,10,8,50,9a37c1bf
191,1.6901972876692397,0.3123658677451738,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202408_34_26_cmd_residual,1717939797,,True,1,6e5e072d,2024-06-09_09-29-57,3331.518008708954,3331.518008708954,1857181,CICSUNIX-US-003,172.31.105.37,3331.518008708954,1,0.0018533776107614423,0.0841236069291661,256,128,30,10,10,8,50,6e5e072d
192,3.2772605202096408,0.7985222444707277,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202408_36_23_cmd_residual,1717939759,,True,1,b1aa370d,2024-06-09_09-29-19,3176.347301006317,3176.347301006317,1863372,CICSUNIX-US-003,172.31.105.37,3176.347301006317,1,4.1526812909970636e-05,0.08446410750587864,256,80,30,16,10,4,50,b1aa370d
193,1.578540879158131,0.33603884817766927,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202409_29_21_cmd_residual,1717943028,,False,1,44a00eff,2024-06-09_10-23-48,3266.750739812851,3266.750739812851,2276180,CICSUNIX-US-003,172.31.105.37,3266.750739812851,1,0.0012276429042160913,0.08065691080298432,256,128,30,12,20,8,50,44a00eff
194,1.523469094944243,0.3074166277626202,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202409_29_59_cmd_residual,1717943126,,False,1,d8be6ef4,2024-06-09_10-25-26,3326.575576066971,3326.575576066971,2277998,CICSUNIX-US-003,172.31.105.37,3326.575576066971,1,0.0012786049351683267,0.044895664527563696,256,128,30,12,20,8,50,d8be6ef4
195,1.5769642674854416,0.3056728979942981,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202410_23_50_cmd_residual,1717946293,,False,1,e0dcb86f,2024-06-09_11-18-13,3263.3939368724823,3263.3939368724823,2689956,CICSUNIX-US-003,172.31.105.37,3263.3939368724823,1,0.001103946643027061,0.06791317869879705,256,128,30,12,20,8,50,e0dcb86f
196,1.7284406616431562,0.33038898529478095,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202410_25_28_cmd_residual,1717946371,,True,1,eac2c67e,2024-06-09_11-19-31,3243.2994124889374,3243.2994124889374,2695289,CICSUNIX-US-003,172.31.105.37,3243.2994124889374,1,0.0016063551688786273,0.05190896243719595,256,128,30,12,20,8,50,eac2c67e
197,1.6956600079589663,0.34071448283705164,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202411_18_16_cmd_residual,1717948431,,True,1,c98363ce,2024-06-09_11-53-51,2135.556671142578,2135.556671142578,3106133,CICSUNIX-US-003,172.31.105.37,2135.556671142578,1,0.0015534885230210395,0.0442609637138343,50,128,50,12,20,8,50,c98363ce
198,1.7980995271946725,0.35201840036635207,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202411_19_34_cmd_residual,1717948460,,True,1,884b2bae,2024-06-09_11-54-20,2085.949987411499,2085.949987411499,3110300,CICSUNIX-US-003,172.31.105.37,2085.949987411499,1,0.0015725742512295972,0.044854183856123886,60,128,30,12,20,8,50,884b2bae
199,1.837563283728794,0.4052500177922984,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202411_53_53_cmd_residual,1717950574,,True,1,ec808c17,2024-06-09_12-29-34,2140.4728808403015,2140.4728808403015,3522264,CICSUNIX-US-003,172.31.105.37,2140.4728808403015,1,0.0010728939912537936,0.040057274715148986,50,128,30,12,20,4,50,ec808c17
